證券代碼	簡稱	年月日	收盤價(元)	成交量(千股)
2330   	台積電       	20180423	   199.1506	    71901
2330   	台積電       	20180424	   199.5902	    45206
2330   	台積電       	20180425	   197.8317	    48975
2330   	台積電       	20180426	   195.1939	    48176
2330   	台積電       	20180427	   196.5128	    34443
2330   	台積電       	20180430	   199.5902	    28500
2330   	台積電       	20180502	   196.0732	    38436
2330   	台積電       	20180503	   193.8751	    33507
2330   	台積電       	20180504	   196.0732	    28477
2330   	台積電       	20180507	   196.5128	    23751
2330   	台積電       	20180508	   200.4695	    40324
2330   	台積電       	20180509	   201.7883	    35597
2330   	台積電       	20180510	   201.7883	    27530
2330   	台積電       	20180511	   204.8657	    30693
2330   	台積電       	20180514	   204.8657	    23577
2330   	台積電       	20180515	   202.6676	    23771
2330   	台積電       	20180516	   202.6676	    14834
2330   	台積電       	20180517	   199.1506	    27702
2330   	台積電       	20180518	   196.5128	    28187
2330   	台積電       	20180521	   201.3487	    16417
2330   	台積電       	20180522	   201.3487	    22422
2330   	台積電       	20180523	   200.9091	    26737
2330   	台積電       	20180524	   201.3487	    13450
2330   	台積電       	20180525	   200.9091	    16486
2330   	台積電       	20180528	   199.5902	    17673
2330   	台積電       	20180529	   197.8317	    25770
2330   	台積電       	20180530	   194.3147	    49667
2330   	台積電       	20180531	   196.9524	    96587
2330   	台積電       	20180601	   196.9524	    36652
2330   	台積電       	20180604	   201.3487	    31257
2330   	台積電       	20180605	   201.3487	    27714
2330   	台積電       	20180606	   202.2280	    30375
2330   	台積電       	20180607	   202.2280	    25277
2330   	台積電       	20180608	   199.5902	    24192
2330   	台積電       	20180611	   198.7110	    22028
2330   	台積電       	20180612	   201.3487	    30189
2330   	台積電       	20180613	   203.9865	    36081
2330   	台積電       	20180614	   199.1506	    36932
2330   	台積電       	20180615	   203.1072	    49506
2330   	台積電       	20180619	   197.8317	    61142
2330   	台積電       	20180620	   198.7110	    40708
2330   	台積電       	20180621	   199.1506	    32572
2330   	台積電       	20180622	   200.0298	    44211
2330   	台積電       	20180625	   198.6630	    49058
2330   	台積電       	20180626	   195.4734	    43080
2330   	台積電       	20180627	   194.1065	    40863
2330   	台積電       	20180628	   193.1952	    38816
2330   	台積電       	20180629	   197.2960	    36848
2330   	台積電       	20180702	   195.0178	    33496
2330   	台積電       	20180703	   195.4734	    28663
2330   	台積電       	20180704	   196.8404	    15359
2330   	台積電       	20180705	   195.4734	    18225
2330   	台積電       	20180706	   197.7517	    31344
2330   	台積電       	20180709	   201.8525	    41165
2330   	台積電       	20180710	   202.3082	    20196
2330   	台積電       	20180711	   200.4856	    19854
2330   	台積電       	20180712	   200.9412	    23806
2330   	台積電       	20180713	   204.5864	    30419
2330   	台積電       	20180716	   203.6751	    16107
2330   	台積電       	20180717	   201.8525	    22554
2330   	台積電       	20180718	   203.2195	    45802
2330   	台積電       	20180719	   204.5864	    43976
2330   	台積電       	20180720	   216.4333	   103652
2330   	台積電       	20180723	   219.6228	    52269
2330   	台積電       	20180724	   219.6228	    27468
2330   	台積電       	20180725	   219.1672	    21530
2330   	台積電       	20180726	   219.6228	    30856
2330   	台積電       	20180727	   222.8124	    27129
2330   	台積電       	20180730	   223.7237	    22803
2330   	台積電       	20180731	   224.1793	    28202
2330   	台積電       	20180801	   226.0019	    29777
2330   	台積電       	20180802	   222.8124	    22775
2330   	台積電       	20180803	   225.0906	    25165
2330   	台積電       	20180806	   223.7237	    22364
2330   	台積電       	20180807	   220.0785	    24352
2330   	台積電       	20180808	   225.5463	    24382
2330   	台積電       	20180809	   225.0906	    15128
2330   	台積電       	20180810	   223.2680	    16125
2330   	台積電       	20180813	   219.1672	    17881
2330   	台積電       	20180814	   221.9011	    17488
2330   	台積電       	20180815	   220.0785	    19236
2330   	台積電       	20180816	   217.8002	    19155
2330   	台積電       	20180817	   218.2559	    19634
2330   	台積電       	20180820	   218.2559	    17014
2330   	台積電       	20180821	   219.6228	    13871
2330   	台積電       	20180822	   220.5341	    12679
2330   	台積電       	20180823	   222.8124	    17216
2330   	台積電       	20180824	   221.9011	    15446
2330   	台積電       	20180827	   223.2680	    15579
2330   	台積電       	20180828	   227.3689	    40410
2330   	台積電       	20180829	   236.0262	    57633
2330   	台積電       	20180830	   240.1270	    52622
2330   	台積電       	20180831	   233.2923	    70000
2330   	台積電       	20180903	   234.2036	    34510
2330   	台積電       	20180904	   234.6592	    41455
2330   	台積電       	20180905	   240.5827	    52706
2330   	台積電       	20180906	   237.8488	    39779
2330   	台積電       	20180907	   240.5827	    44746
2330   	台積電       	20180910	   241.0383	    62851
2330   	台積電       	20180911	   236.9375	    44981
2330   	台積電       	20180912	   237.3931	    38415
2330   	台積電       	20180913	   232.3810	    37959
2330   	台積電       	20180914	   237.8488	    40034
2330   	台積電       	20180917	   235.1149	    25041
2330   	台積電       	20180918	   231.9253	    34381
2330   	台積電       	20180919	   235.1149	    69978
2330   	台積電       	20180920	   236.9375	    35577
2330   	台積電       	20180921	   238.3044	    36500
2330   	台積電       	20180925	   240.1270	    24978
2330   	台積電       	20180926	   240.1270	    25061
2330   	台積電       	20180927	   241.4940	    38495
2330   	台積電       	20180928	   239.2157	    39645
2330   	台積電       	20181001	   239.6714	    22409
2330   	台積電       	20181002	   234.6592	    38391
2330   	台積電       	20181003	   236.9375	    25228
2330   	台積電       	20181004	   231.4697	    38009
2330   	台積電       	20181005	   227.8245	    40396
2330   	台積電       	20181008	   221.9011	    51083
2330   	台積電       	20181009	   222.3567	    28933
2330   	台積電       	20181011	   207.3203	    96033
2330   	台積電       	20181012	   215.9776	    54439
2330   	台積電       	20181015	   210.0542	    46471
2330   	台積電       	20181016	   215.9776	    39129
2330   	台積電       	20181017	   217.3446	    42887
2330   	台積電       	20181018	   215.5220	    27793
2330   	台積電       	20181019	   215.0663	    29648
2330   	台積電       	20181022	   215.9776	    29275
2330   	台積電       	20181023	   209.5985	    36757
2330   	台積電       	20181024	   209.1429	    45480
2330   	台積電       	20181025	   200.0299	    75524
2330   	台積電       	20181026	   201.3969	    54073
2330   	台積電       	20181029	   202.7638	    18463
2330   	台積電       	20181030	   203.2195	    29085
2330   	台積電       	20181031	   213.2437	    59933
2330   	台積電       	20181101	   214.6107	    44514
2330   	台積電       	20181102	   215.5220	    30785
2330   	台積電       	20181105	   214.1550	    28157
2330   	台積電       	20181106	   213.6994	    35501
2330   	台積電       	20181107	   213.2437	    39842
2330   	台積電       	20181108	   215.5220	    28086
2330   	台積電       	20181109	   210.5098	    23792
2330   	台積電       	20181112	   210.9655	    26202
2330   	台積電       	20181113	   207.3203	    37565
2330   	台積電       	20181114	   208.2316	    24565
2330   	台積電       	20181115	   210.5098	    22230
2330   	台積電       	20181116	   205.9533	    47138
2330   	台積電       	20181119	   202.3082	    51034
2330   	台積電       	20181120	   198.6630	    45686
2330   	台積電       	20181121	   199.5743	    38478
2330   	台積電       	20181122	   199.5743	    22060
2330   	台積電       	20181123	   199.1186	    15553
2330   	台積電       	20181126	   203.2195	    35267
2330   	台積電       	20181127	   204.1308	    32676
2330   	台積電       	20181128	   206.4090	    24759
2330   	台積電       	20181129	   208.6872	    46206
2330   	台積電       	20181130	   205.4977	    57352
2330   	台積電       	20181203	   214.1550	    49612
2330   	台積電       	20181204	   213.2437	    41947
2330   	台積電       	20181205	   205.9533	    45634
2330   	台積電       	20181206	   200.4856	    40181
2330   	台積電       	20181207	   201.3969	    31997
2330   	台積電       	20181210	   199.5743	    26229
2330   	台積電       	20181211	   202.7638	    27395
2330   	台積電       	20181212	   206.4090	    32926
2330   	台積電       	20181213	   205.9533	    32433
2330   	台積電       	20181214	   202.7638	    43226
2330   	台積電       	20181217	   203.6751	    18964
2330   	台積電       	20181218	   202.7638	    30270
2330   	台積電       	20181219	   205.4977	    23415
2330   	台積電       	20181220	   201.3969	    38697
2330   	台積電       	20181221	   203.6751	    46947
2330   	台積電       	20181222	   201.8525	     5185
2330   	台積電       	20181224	   200.4856	    23376
2330   	台積電       	20181225	   198.2073	    19402
2330   	台積電       	20181226	   197.2960	    16893
2330   	台積電       	20181227	   203.2195	    21915
2330   	台積電       	20181228	   205.4977	    30156
2330   	台積電       	20190102	   200.0299	    32900
2330   	台積電       	20190103	   196.3847	    34615
2330   	台積電       	20190104	   189.5500	    67043
2330   	台積電       	20190107	   194.1065	    35695
2330   	台積電       	20190108	   192.2839	    23794
2330   	台積電       	20190109	   196.3847	    51255
2330   	台積電       	20190110	   196.8404	    20832
2330   	台積電       	20190111	   200.9412	    28658
2330   	台積電       	20190114	   199.1186	    17612
2330   	台積電       	20190115	   201.3969	    42990
2330   	台積電       	20190116	   198.2073	    30038
2330   	台積電       	20190117	   200.9412	    21163
2330   	台積電       	20190118	   199.1186	    52677
2330   	台積電       	20190121	   201.3969	    32515
2330   	台積電       	20190122	   203.2195	    30958
2330   	台積電       	20190123	   200.9412	    18671
2330   	台積電       	20190124	   202.7638	    31348
2330   	台積電       	20190125	   205.9533	    48039
2330   	台積電       	20190128	   208.6872	    29134
2330   	台積電       	20190129	   202.7638	    42566
2330   	台積電       	20190130	   201.3969	    51889
2330   	台積電       	20190211	   207.7759	    81360
2330   	台積電       	20190212	   209.5985	    30125
2330   	台積電       	20190213	   208.6872	    28634
2330   	台積電       	20190214	   206.8646	    23647
2330   	台積電       	20190215	   206.8646	    22369
2330   	台積電       	20190218	   209.5985	    18163
2330   	台積電       	20190219	   208.6872	    18423
2330   	台積電       	20190220	   213.6994	    31887
2330   	台積電       	20190221	   215.5220	    34013
2330   	台積電       	20190222	   215.5220	    22032
2330   	台積電       	20190225	   216.8889	    25227
2330   	台積電       	20190226	   218.2559	    24586
2330   	台積電       	20190227	   217.8002	    37947
2330   	台積電       	20190304	   214.6107	    45164
2330   	台積電       	20190305	   212.3324	    23708
2330   	台積電       	20190306	   213.2437	    20811
2330   	台積電       	20190307	   213.2437	    17226
2330   	台積電       	20190308	   209.5985	    22535
2330   	台積電       	20190311	   210.0542	    34282
2330   	台積電       	20190312	   214.6107	    23839
2330   	台積電       	20190313	   215.9776	    22493
2330   	台積電       	20190314	   213.6994	    17281
2330   	台積電       	20190315	   217.8002	    34542
2330   	台積電       	20190318	   219.6228	    27040
2330   	台積電       	20190319	   219.1672	    14620
2330   	台積電       	20190320	   220.5341	    23055
2330   	台積電       	20190321	   223.7237	    27514
2330   	台積電       	20190322	   226.4576	    22996
2330   	台積電       	20190325	   220.0785	    19273
2330   	台積電       	20190326	   222.3567	    21053
2330   	台積電       	20190327	   220.0785	    23622
2330   	台積電       	20190328	   220.5341	    13998
2330   	台積電       	20190329	   223.7237	    31024
2330   	台積電       	20190401	   223.7237	    35330
2330   	台積電       	20190402	   224.1793	    25189
2330   	台積電       	20190403	   224.6350	    28581
2330   	台積電       	20190408	   230.5584	    46426
2330   	台積電       	20190409	   231.4697	    22745
2330   	台積電       	20190410	   231.4697	    33174
2330   	台積電       	20190411	   229.6471	    25146
2330   	台積電       	20190412	   229.6471	    13888
2330   	台積電       	20190415	   232.8366	    17257
2330   	台積電       	20190416	   234.2036	    20231
2330   	台積電       	20190417	   238.3044	    39037
2330   	台積電       	20190418	   241.0383	    48525
2330   	台積電       	20190419	   241.0383	    47698
2330   	台積電       	20190422	   242.4053	    24967
2330   	台積電       	20190423	   244.2279	    26251
2330   	台積電       	20190424	   245.1392	    37386
2330   	台積電       	20190425	   243.7722	    36572
2330   	台積電       	20190426	   236.9375	    51743
2330   	台積電       	20190429	   236.4818	    32651
2330   	台積電       	20190430	   236.0262	    40446
2330   	台積電       	20190502	   236.0262	    27376
2330   	台積電       	20190503	   241.4940	    30200
2330   	台積電       	20190506	   236.0262	    33688
2330   	台積電       	20190507	   239.2157	    25686
2330   	台積電       	20190508	   236.9375	    25902
2330   	台積電       	20190509	   233.7479	    34166
2330   	台積電       	20190510	   233.2923	    18868
2330   	台積電       	20190513	   228.2801	    29317
2330   	台積電       	20190514	   226.4576	    45620
2330   	台積電       	20190515	   226.9132	    37223
2330   	台積電       	20190516	   225.0906	    30331
2330   	台積電       	20190517	   220.0785	    40006
2330   	台積電       	20190520	   216.8889	    47097
2330   	台積電       	20190521	   213.2437	    82872
2330   	台積電       	20190522	   216.8889	    36289
2330   	台積電       	20190523	   209.5985	    62258
2330   	台積電       	20190524	   212.3324	    38226
2330   	台積電       	20190527	   210.5098	    37447
2330   	台積電       	20190528	   210.0542	    99322
2330   	台積電       	20190529	   209.1429	    32260
2330   	台積電       	20190530	   210.5098	    40375
2330   	台積電       	20190531	   214.6107	    49163
2330   	台積電       	20190603	   216.8889	    36687
2330   	台積電       	20190604	   212.3324	    24443
2330   	台積電       	20190605	   214.1550	    35901
2330   	台積電       	20190606	   211.4211	    34651
2330   	台積電       	20190610	   218.7115	    35521
2330   	台積電       	20190611	   222.8124	    34691
2330   	台積電       	20190612	   224.1793	    30409
2330   	台積電       	20190613	   218.7115	    33731
2330   	台積電       	20190614	   215.0663	    35403
2330   	台積電       	20190617	   212.3324	    51692
2330   	台積電       	20190618	   214.6107	    28798
2330   	台積電       	20190619	   222.3567	    50234
2330   	台積電       	20190620	   223.2680	    39717
2330   	台積電       	20190621	   226.4576	    62136
2330   	台積電       	20190624	   226.9283	    43460
2330   	台積電       	20190625	   224.5742	    29735
2330   	台積電       	20190626	   220.8078	    28770
2330   	台積電       	20190627	   226.4574	    42007
2330   	台積電       	20190628	   225.0450	    28085
2330   	台積電       	20190701	   233.9903	    66370
2330   	台積電       	20190702	   234.4611	    26832
2330   	台積電       	20190703	   228.3407	    29549
2330   	台積電       	20190704	   229.7531	    18691
2330   	台積電       	20190705	   228.8115	    27317
2330   	台積電       	20190708	   228.3407	    29190
2330   	台積電       	20190709	   227.8699	    16538
2330   	台積電       	20190710	   232.5779	    23812
2330   	台積電       	20190711	   235.4027	    31296
2330   	台積電       	20190712	   235.8736	    23868
2330   	台積電       	20190715	   239.6400	    34264
2330   	台積電       	20190716	   241.0524	    26141
2330   	台積電       	20190717	   237.2860	    34346
2330   	台積電       	20190718	   239.1692	    20908
2330   	台積電       	20190719	   243.8772	    59879
2330   	台積電       	20190722	   248.5853	    31863
2330   	台積電       	20190723	   248.5853	    29273
2330   	台積電       	20190724	   249.5269	    24511
2330   	台積電       	20190725	   249.5269	    30698
2330   	台積電       	20190726	   245.7605	    20768
2330   	台積電       	20190729	   245.7605	    18473
2330   	台積電       	20190730	   244.8189	    22895
2330   	台積電       	20190731	   244.3481	    36365
2330   	台積電       	20190801	   241.5232	    30107
2330   	台積電       	20190802	   236.8152	    54165
2330   	台積電       	20190805	   232.1071	    52835
2330   	台積電       	20190806	   233.9903	    58916
2330   	台積電       	20190807	   233.5195	    29435
2330   	台積電       	20190808	   238.6984	    30140
2330   	台積電       	20190812	   236.3444	    24732
2330   	台積電       	20190813	   232.1071	    25045
2330   	台積電       	20190814	   234.9319	    36336
2330   	台積電       	20190815	   233.5195	    28277
2330   	台積電       	20190816	   235.4027	    25696
2330   	台積電       	20190819	   237.2860	    25098
2330   	台積電       	20190820	   239.6400	    20620
2330   	台積電       	20190821	   239.6400	    20269
2330   	台積電       	20190822	   239.1692	    22136
2330   	台積電       	20190823	   239.1692	    14772
2330   	台積電       	20190826	   233.9903	    31740
2330   	台積電       	20190827	   235.4027	    53664
2330   	台積電       	20190828	   237.2860	    15280
2330   	台積電       	20190829	   239.1692	    20085
2330   	台積電       	20190830	   243.8772	    35299
2330   	台積電       	20190902	   242.4648	    14776
2330   	台積電       	20190903	   239.1692	    26086
2330   	台積電       	20190904	   242.4648	    23697
2330   	台積電       	20190905	   247.6437	    49041
2330   	台積電       	20190906	   248.1145	    26609
2330   	台積電       	20190909	   249.5269	    17317
2330   	台積電       	20190910	   246.2313	    30019
2330   	台積電       	20190911	   247.6437	    36266
2330   	台積電       	20190912	   247.1729	    38792
2330   	台積電       	20190916	   249.9977	    38913
2330   	台積電       	20190917	   249.5269	    30069
2330   	台積電       	20190918	   251.4101	    51360
2330   	台積電       	20190919	   251.4103	    27165
2330   	台積電       	20190920	   250.4616	    44555
2330   	台積電       	20190923	   250.4616	    14220
2330   	台積電       	20190924	   251.4103	    24304
2330   	台積電       	20190925	   252.3590	    23244
2330   	台積電       	20190926	   254.2564	    34128
2330   	台積電       	20190927	   258.0513	    44242
2330   	台積電       	20191001	   265.6410	    75248
2330   	台積電       	20191002	   265.1667	    30572
2330   	台積電       	20191003	   262.3205	    35874
2330   	台積電       	20191004	   262.3205	    35814
2330   	台積電       	20191007	   263.7436	    17750
2330   	台積電       	20191008	   271.8077	    39868
2330   	台積電       	20191009	   267.5385	    34895
2330   	台積電       	20191014	   275.1282	    53403
2330   	台積電       	20191015	   278.4487	    54754
2330   	台積電       	20191016	   281.2949	    42917
2330   	台積電       	20191017	   278.4487	    41920
2330   	台積電       	20191018	   277.9744	    45460
2330   	台積電       	20191021	   275.1282	    35860
2330   	台積電       	20191022	   278.9231	    26525
2330   	台積電       	20191023	   277.9744	    30382
2330   	台積電       	20191024	   277.9744	    29040
2330   	台積電       	20191025	   278.4487	    25082
2330   	台積電       	20191028	   279.3975	    20216
2330   	台積電       	20191029	   283.1923	    37130
2330   	台積電       	20191030	   284.1410	    32370
2330   	台積電       	20191031	   283.1923	    43123
2330   	台積電       	20191101	   283.6667	    30216
2330   	台積電       	20191104	   291.2564	    45155
2330   	台積電       	20191105	   294.5769	    32253
2330   	台積電       	20191106	   295.0513	    22149
2330   	台積電       	20191107	   293.1539	    28453
2330   	台積電       	20191108	   289.8333	    26230
2330   	台積電       	20191111	   285.5641	    35285
2330   	台積電       	20191112	   289.3590	    19016
2330   	台積電       	20191113	   288.4103	    18422
2330   	台積電       	20191114	   287.9359	    15734
2330   	台積電       	20191115	   291.2564	    29038
2330   	台積電       	20191118	   295.0513	    18741
2330   	台積電       	20191119	   298.8462	    33096
2330   	台積電       	20191120	   297.4231	    24538
2330   	台積電       	20191121	   295.0513	    30163
2330   	台積電       	20191122	   293.1539	    26492
2330   	台積電       	20191125	   291.2564	    19855
2330   	台積電       	20191126	   291.2564	   101916
2330   	台積電       	20191127	   295.0513	    18527
2330   	台積電       	20191128	   293.6282	    19718
2330   	台積電       	20191129	   289.3590	    32423
2330   	台積電       	20191202	   291.7308	    25516
2330   	台積電       	20191203	   291.2564	    27686
2330   	台積電       	20191204	   290.3077	    34911
2330   	台積電       	20191205	   296.0000	    39349
2330   	台積電       	20191206	   296.9487	    18402
2330   	台積電       	20191209	   299.7949	    23556
2330   	台積電       	20191210	   297.4231	    20847
2330   	台積電       	20191211	   302.6410	    34329
2330   	台積電       	20191212	   314.5000	    52801
2330   	台積電       	20191213	   321.6154	    60843
2330   	台積電       	20191216	   318.7692	    48340
2330   	台積電       	20191217	   327.3077	    41428
2330   	台積電       	20191218	   326.8334	    42486
2330   	台積電       	20191219	   320.1438	    55667
2330   	台積電       	20191220	   314.4098	    86280
2330   	台積電       	20191223	   319.1881	    26911
2330   	台積電       	20191224	   317.2768	    13783
2330   	台積電       	20191225	   318.2324	    12262
2330   	台積電       	20191226	   318.2324	    11427
2330   	台積電       	20191227	   323.0107	    16677
2330   	台積電       	20191230	   319.6659	    21591
2330   	台積電       	20191231	   316.3211	    22950
