公司,簡稱,年月,營收發布日,單月營收(千元)
3213,茂訊         ,202006,20200703,216489
3217,優群         ,202006,20200710,217921
3218,大學光       ,202006,20200710,178080
3219,倚強科       ,202006,20200703,13526
3221,台嘉碩       ,202006,20200708,171430
3224,三顧         ,202006,20200709,152917
3226,至寶電       ,202006,20200709,165578
3227,原相         ,202006,20200706,630131
3228,金麗科       ,202006,20200701,19550
3230,錦明         ,202006,20200706,104728
3232,昱捷         ,202006,20200709,75700
3234,光環         ,202006,20200707,156729
3236,千如         ,202006,20200707,184454
3252,海灣         ,202006,20200709,20110
3259,鑫創         ,202006,20200708,45141
3260,威剛         ,202006,20200706,2752684
3264,欣銓         ,202006,20200707,790094
3265,台星科       ,202006,20200706,216512
3268,海德威       ,202006,20200709,82489
3272,東碩         ,202006,20200709,451108
3276,宇環         ,202006,20200710,134737
3284,太普高       ,202006,20200708,46894
3285,微端         ,202006,20200709,87547
3287,廣寰科       ,202006,20200706,70037
3288,點晶         ,202006,20200710,7805
3289,宜特         ,202006,20200710,264160
3290,東浦         ,202006,20200709,115484
3293,鈊象         ,202006,20200706,681452
3294,英濟         ,202006,20200709,415626
3297,杭特         ,202006,20200707,16146
3303,岱稜         ,202006,20200710,192829
3306,鼎天         ,202006,20200710,102566
3310,佳穎         ,202006,20200710,74603
3313,斐成         ,202006,20200710,10678
3317,尼克森       ,202006,20200707,186978
3322,建舜電       ,202006,20200710,232796
3323,加百裕       ,202006,20200706,1064501
3324,雙鴻         ,202006,20200708,1029472
3325,旭品         ,202006,20200710,248078
3332,幸康         ,202006,20200708,106724
3339,泰谷         ,202006,20200709,41435
3354,律勝         ,202006,20200710,23132
3357,臺慶科       ,202006,20200708,363509
3360,尚立         ,202006,20200708,1560345
3362,先進光       ,202006,20200709,262995
3363,上詮         ,202006,20200707,155557
3372,典範         ,202006,20200708,72674
3373,熱映         ,202006,20200702,272471
3374,精材         ,202006,20200710,423644
3379,彬台         ,202006,20200710,39451
3388,崇越電       ,202006,20200706,626352
3390,旭軟         ,202006,20200709,60904
3402,漢科         ,202006,20200709,250711
3426,台興         ,202006,20200709,53469
3434,哲固         ,202006,20200710,36751
3438,類比科       ,202006,20200708,96920
3441,聯一光       ,202006,20200710,15105
3444,利機         ,202006,20200709,71178
3455,由田         ,202006,20200710,207182
3465,進泰電子     ,202006,20200708,169
3466,致振         ,202006,20200710,42104
3479,安勤         ,202006,20200710,336657
3483,力致         ,202006,20200709,504779
3484,崧騰         ,202006,20200708,317413
3489,森寶         ,202006,20200707,100606
3490,單井         ,202006,20200710,34247
3491,昇達科       ,202006,20200708,129456
3492,長盛         ,202006,20200709,36006
3498,陽程         ,202006,20200710,192972
3499,環天科       ,202006,20200710,41810
3508,位速         ,202006,20200710,66473
3511,矽瑪         ,202006,20200702,62270
3512,皇龍         ,202006,20200703,384510
3516,亞帝歐       ,202006,20200709,66449
3520,華盈         ,202006,20200709,93397
3521,鴻翊         ,202006,20200709,40247
3522,御頂         ,202006,20200710,39272
3523,迎輝         ,202006,20200708,44501
3526,凡甲         ,202006,20200708,165867
3527,聚積         ,202006,20200706,125406
3529,力旺         ,202006,20200706,48212
3531,先益         ,202006,20200710,118617
3537,堡達         ,202006,20200708,235527
3540,曜越         ,202006,20200710,571414
3541,西柏         ,202006,20200708,141256
3546,宇峻         ,202006,20200708,127663
3548,兆利         ,202006,20200706,405234
3551,世禾         ,202006,20200710,157279
3552,同致         ,202006,20200710,509709
3555,重鵬         ,202006,20200708,16529
3556,禾瑞亞       ,202006,20200706,103678
3558,神準         ,202006,20200708,626194
3564,其陽         ,202006,20200702,155249
3567,逸昌         ,202006,20200710,30505
3570,大塚         ,202006,20200710,106145
3577,泓格         ,202006,20200709,59259
3580,友威科       ,202006,20200708,61201
3581,博磊         ,202006,20200709,96448
3587,閎康         ,202006,20200706,253778
3594,磐儀         ,202006,20200710,160300
3597,映興         ,202006,20200707,68729
3609,三一東林     ,202006,20200710,44081
3611,鼎翰         ,202006,20200708,433835
3615,安可         ,202006,20200710,71749
3623,富晶通       ,202006,20200710,30664
3624,光頡         ,202006,20200707,185618
3625,西勝         ,202006,20200702,167688
3628,盈正         ,202006,20200710,194054
3629,地心引力     ,202006,20200710,90919
3630,新鉅科       ,202006,20200703,236961
3631,晟楠         ,202006,20200709,26531
3632,研勤         ,202006,20200710,30474
3642,駿熠電       ,202006,20200710,15310
3646,艾恩特       ,202006,20200710,52237
3652,精聯         ,202006,20200710,167723
3663,鑫科         ,202006,20200709,133708
3664,安瑞-KY      ,202006,20200709,50034
3666,光耀         ,202006,20200702,101709
3672,康聯訊       ,202006,20200708,77938
3675,德微         ,202006,20200703,133226
3680,家登         ,202006,20200710,319322
3684,榮昌         ,202006,20200710,41114
3685,元創精密     ,202006,20200709,72407
3687,歐買尬       ,202006,20200709,99686
3689,湧德         ,202006,20200708,466359
3691,碩禾         ,202006,20200708,719480
3693,營邦         ,202006,20200708,264131
3707,漢磊         ,202006,20200710,477108
3709,鑫聯大投控   ,202006,20200710,1428353
3710,連展投控     ,202006,20200709,760321
3713,新晶投控     ,202006,20200710,22948
4102,永日         ,202006,20200707,43375
4105,東洋         ,202006,20200706,270649
4107,邦特         ,202006,20200710,163599
4109,加捷生醫     ,202006,20200709,22413
4111,濟生         ,202006,20200709,76173
4113,聯上         ,202006,20200710,15002
4114,健喬         ,202006,20200706,226004
4116,明基醫       ,202006,20200703,121659
4120,友華         ,202006,20200708,478720
4121,優盛         ,202006,20200709,302477
4123,晟德         ,202006,20200710,34506
4126,太醫         ,202006,20200706,210798
4127,天良         ,202006,20200709,31578
4128,中天         ,202006,20200702,119129
4129,聯合         ,202006,20200709,192090
4130,健亞         ,202006,20200709,46378
4131,晶宇         ,202006,20200710,9996
4138,曜亞         ,202006,20200709,71570
4139,馬光-KY      ,202006,20200708,69357
4147,中裕         ,202006,20200701,46069
4153,鈺緯         ,202006,20200710,65615
4154,樂威科-KY    ,202006,20200710,52585
4157,太景*-KY     ,202006,20200709,1905
4160,創源         ,202006,20200710,34705
4161,聿新科       ,202006,20200706,25588
4162,智擎         ,202006,20200707,19261
4163,鐿鈦         ,202006,20200706,156886
4167,松瑞藥       ,202006,20200706,110048
4168,醣聯         ,202006,20200710,16
4171,瑞基         ,202006,20200708,71211
4173,久裕         ,202006,20200708,80362
4174,浩鼎         ,202006,20200709,267
4175,杏一         ,202006,20200708,530194
4183,福永生技     ,202006,20200709,56371
4188,安克         ,202006,20200710,4096
4192,杏國         ,202006,20200708,679
4198,欣大健康     ,202006,20200708,6422
4205,中華食       ,202006,20200708,129334
4207,環泰         ,202006,20200708,317574
4303,信立         ,202006,20200709,26117
4304,勝昱         ,202006,20200710,25575
4305,世坤         ,202006,20200706,75458
4401,東隆興       ,202006,20200710,252889
4402,福大         ,202006,20200709,10409
4406,新昕纖       ,202006,20200707,23493
4413,飛寶企業     ,202006,20200710,28998
4416,三圓         ,202006,20200707,7689
4417,金洲         ,202006,20200710,272729
4419,元勝         ,202006,20200710,13
4420,光明         ,202006,20200708,37261
4429,聚紡         ,202006,20200708,59104
4430,耀億         ,202006,20200710,166279
4432,銘旺實       ,202006,20200710,204547
4433,興采         ,202006,20200709,262046
4502,健信         ,202006,20200710,96733
4503,金雨         ,202006,20200710,18037
4506,崇友         ,202006,20200710,319015
4510,高鋒         ,202006,20200709,164871
4513,福裕         ,202006,20200708,92218
4523,永彰         ,202006,20200710,64846
4527,方土霖       ,202006,20200709,308036
4528,江興鍛       ,202006,20200706,150594
4529,淳紳         ,202006,20200709,672
4530,宏易         ,202006,20200710,3180
4533,協易機       ,202006,20200708,242357
4534,慶騰         ,202006,20200710,80316
4535,至興         ,202006,20200709,135011
4538,大詠城       ,202006,20200710,18501
4541,晟田         ,202006,20200708,67182
4542,科嶠         ,202006,20200709,65040
4543,萬在         ,202006,20200710,76097
4549,桓達         ,202006,20200708,80384
4550,長佳         ,202006,20200709,93808
4554,橙的         ,202006,20200710,27770
4556,旭然         ,202006,20200709,41289
4561,健椿         ,202006,20200703,82211
4563,百德         ,202006,20200710,293059
4568,科際精密     ,202006,20200709,114680
4580,捷流閥業     ,202006,20200710,199774
4609,唐鋒         ,202006,20200710,25554
4702,中美實       ,202006,20200710,45975
4706,大恭         ,202006,20200708,84023
4707,磐亞         ,202006,20200709,131124
4711,永純         ,202006,20200708,39113
4712,南璋         ,202006,20200707,558
4714,永捷         ,202006,20200710,9239
4716,大立         ,202006,20200709,71304
4721,美琪瑪       ,202006,20200710,209321
4726,永昕         ,202006,20200710,169149
4728,雙美         ,202006,20200709,75954
4729,熒茂         ,202006,20200710,84487
4735,豪展         ,202006,20200706,202549
4736,泰博         ,202006,20200708,467049
4741,泓瀚         ,202006,20200708,24745
4743,合一         ,202006,20200702,1066
4744,皇將         ,202006,20200710,73040
4745,合富-KY      ,202006,20200708,707222
4747,強生         ,202006,20200710,31393
4754,國碳科       ,202006,20200710,50519
4760,勤凱         ,202006,20200708,101221
4767,誠泰科技     ,202006,20200709,86268
4804,大略-KY      ,202006,20200710,14243
4806,昇華         ,202006,20200709,117404
4903,聯光通       ,202006,20200710,32648
4905,台聯電       ,202006,20200710,6421
4907,富宇         ,202006,20200707,17716
4908,前鼎         ,202006,20200710,64783
4909,新復興       ,202006,20200710,53637
4911,德英         ,202006,20200708,2062
4924,欣厚-KY      ,202006,20200710,45357
4931,新盛力       ,202006,20200708,109086
4933,友輝         ,202006,20200708,239250
4939,亞電         ,202006,20200707,125853
4944,兆遠         ,202006,20200710,26618
4945,陞達科技     ,202006,20200709,36482
4946,辣椒         ,202006,20200710,9542
4950,牧東         ,202006,20200710,737
4953,緯軟         ,202006,20200709,439921
4966,譜瑞-KY      ,202006,20200708,1344240
4971,IET-KY       ,202006,20200707,47940
4972,湯石照明     ,202006,20200703,92318
4973,廣穎         ,202006,20200710,385334
4974,亞泰         ,202006,20200703,369310
4979,華星光       ,202006,20200708,111150
4987,科誠         ,202006,20200709,79620
4991,環宇-KY      ,202006,20200708,161268
4995,晶達         ,202006,20200708,86676
5009,榮剛         ,202006,20200710,665750
5011,久陽         ,202006,20200708,84828
5013,強新         ,202006,20200709,445281
5014,建錩         ,202006,20200710,1114354
5015,華祺         ,202006,20200706,149832
5016,松和         ,202006,20200710,204690
5102,富強         ,202006,20200710,31312
5201,凱衛         ,202006,20200709,18075
5202,力新         ,202006,20200710,17349
5205,中茂         ,202006,20200708,3123
5206,坤悅         ,202006,20200708,223150
5209,新鼎         ,202006,20200710,211250
5210,寶碩         ,202006,20200710,16857
5211,蒙恬         ,202006,20200710,14579
5212,凌網         ,202006,20200710,86073
5213,亞昕         ,202006,20200710,233111
5220,萬達光電     ,202006,20200708,108452
5223,安力-KY      ,202006,20200709,178459
5227,立凱-KY      ,202006,20200702,1652
5230,雷笛克光學   ,202006,20200707,80438
5236,凌陽創新     ,202006,20200707,165273
5245,智晶         ,202006,20200709,118630
5251,天鉞電       ,202006,20200710,20609
5263,智崴         ,202006,20200710,82213
5272,笙科         ,202006,20200710,36545
5274,信驊         ,202006,20200703,325375
5276,達輝-KY      ,202006,20200707,42362
5278,尚凡         ,202006,20200710,82921
5281,大峽谷-KY    ,202006,20200709,89134
5287,數字         ,202006,20200710,128309
5289,宜鼎         ,202006,20200706,568518
5291,邑昇         ,202006,20200710,86205
5299,杰力         ,202006,20200706,158870
5301,寶得利       ,202006,20200706,3975
5302,太欣         ,202006,20200709,1282
5309,系統電       ,202006,20200710,103392
5310,天剛         ,202006,20200710,10645
5312,寶島科       ,202006,20200706,233577
5314,世紀         ,202006,20200708,3110
5315,光聯         ,202006,20200701,135353
5321,美而快       ,202006,20200710,192786
5324,士開         ,202006,20200710,23560
5328,華容         ,202006,20200710,74262
5340,建榮         ,202006,20200709,115561
5344,立衛         ,202006,20200706,27686
5345,天揚         ,202006,20200702,6994
5347,世界         ,202006,20200709,2870986
5348,系通         ,202006,20200707,3994
5351,鈺創         ,202006,20200710,267231
5353,台林         ,202006,20200710,124308
5355,佳總         ,202006,20200710,43042
5356,協益         ,202006,20200709,301655
5364,力麗店       ,202006,20200710,36061
5371,中光電       ,202006,20200709,3764870
5381,合正         ,202006,20200710,22530
5383,金利         ,202006,20200707,105403
5386,青雲         ,202006,20200706,132131
5392,能率         ,202006,20200710,796578
5398,慕康生醫     ,202006,20200708,28605
5403,中菲         ,202006,20200709,176620
